月,日,時,外気温[℃],外気絶対湿度 [kg/kgDA],法線面直達日射量 [W/m2],水平面天空日射量 [W/m2],水平面夜間放射量 [W/m2],太陽高度角[度],太陽方位角[度]
11,12,21,11.83333333,0.0051486,0,0,77.66171857,-49,76
11,12,22,11.66666667,0.005434167,0,0,73.36394488,-60,61
11,12,23,11.63333333,0.005507569,0,0,72.31741379,-70,35
11,12,24,11.46666667,0.00502427,0,0,77.60586318,-73,-9
11,13,1,11.35,0.005320469,0,0,73.35752225,-67,-48
11,13,2,10.73333333,0.005588016,0,0,67.34756941,-56,-68
11,13,3,10.25,0.005253247,0,0,69.33409173,-44,-81
11,13,4,9.833333333,0.005183216,0,0,68.38548575,-32,-90
11,13,5,9.433333333,0.004970943,0,0,69.33804541,-20,-82
11,13,6,9.366666667,0.004948506,0,0,69.33644505,-8,-74
11,13,7,9.5,0.004919457,0,13.38714877,70.29177473,4,-65
11,13,8,10.2,0.004925148,58.81918987,98.11892918,73.28026396,15,-56
11,13,9,10.83333333,0.004734919,266.9064646,165.9596638,78.55082009,24,-44
11,13,10,12.11666667,0.005334731,112.6181081,230.282021,76.6016608,32,-31
11,13,11,13.01666667,0.005756062,300.3892845,243.2403413,75.5335486,36,-14
11,13,12,13.95,0.005324103,349.9033102,240.9749301,85.02667095,38,3
11,13,13,14.63333333,0.005983505,443.1928125,205.3292012,80.22384552,35,21
11,13,14,14.51666667,0.006248369,10.68654898,164.3482014,76.62760768,29,36
11,13,15,14.58333333,0.006483524,2.38158701,65.83156784,74.27282169,21,49
11,13,16,14.45,0.006943102,0.358726537,13.82136691,68.59934396,11,60
11,13,17,14.26666667,0.007064361,0,0,66.4522152,0,69
11,13,18,14.25,0.00736266,0,0,63.21097964,-12,77
11,13,19,13.46666667,0.007380888,0,0,59.44558127,-24,85
11,13,20,12.38333333,0.007411706,0,0,54.22788447,-37,87
11,13,21,12.2,0.00696499,0,0,58.15343678,-49,77
11,13,22,11.91666667,0.006922187,0,0,57.34797727,-60,62
11,13,23,11.88333333,0.006732268,0,0,59.27203477,-70,36
11,13,24,11.86666667,0.007335409,0,0,52.7132202,-73,-9
11,14,1,11.83333333,0.007319094,0,0,52.73599366,-67,-48
11,14,2,11.75,0.00736509,0,0,51.88037402,-56,-69
11,14,3,11.7,0.00716783,0,0,53.74219687,-45,-81
11,14,4,11.7,0.00716783,0,0,53.74219687,-32,-90
11,14,5,11.7,0.00716783,0,0,53.74219687,-20,-81
11,14,6,11.61666667,0.007042173,0,0,54.71425562,-8,-74
11,14,7,11.61666667,0.006956379,0,0,55.63876316,4,-65
11,14,8,12.03333333,0.007417473,1.083081885,27.54312589,52.59798203,14,-56
11,14,9,12.58333333,0.00796917,1.183603424,49.55846105,49.40502313,24,-44
11,14,10,12.58333333,0.008244447,3.03818016,104.0621294,46.65591664,31,-31
11,14,11,12.63333333,0.008456176,3.380625925,125.8707817,44.79891551,36,-14
11,14,12,12.8,0.008457183,4.482457282,150.1522648,45.54050632,37,3
11,14,13,12.85,0.008765904,3.342341992,123.1450536,42.778381,35,21
11,14,14,13.05,0.008977908,0.905274737,55.12649993,41.66215671,29,36
11,14,15,12.85,0.008953106,1.073707688,44.07062971,40.99327614,20,49
11,14,16,12.91666667,0.008992843,0.938802683,22.04745075,40.91795827,10,59
11,14,17,12.56666667,0.008785971,0,0,41.30878255,-1,68
11,14,18,12.51666667,0.008848328,0,0,40.48766758,-12,77
11,14,19,12.63333333,0.008917327,0,0,40.35583041,-24,84
11,14,20,12.76666667,0.008996774,0,0,40.20360725,-37,87
11,14,21,12.85,0.009140419,0,0,39.22648149,-49,77
11,14,22,13.2,0.009355273,0,0,38.80610868,-61,62
11,14,23,13.48333333,0.009532504,0,0,38.45729763,-70,36
11,14,24,13.66666667,0.00964878,0,0,38.22751772,-73,-9
11,15,1,13.81666667,0.009744858,0,0,38.03712282,-67,-48
11,15,2,14,0.00986345,0,0,37.8014832,-57,-69
11,15,3,14.01666667,0.009874295,0,0,37.77990098,-45,-81
11,15,4,13.95,0.009830979,0,0,37.86606929,-32,-89
11,15,5,13.9,0.009798604,0,0,37.9304147,-20,-81
11,15,6,13.93333333,0.009920953,0,0,36.97931384,-8,-73
11,15,7,14.06666667,0.010008574,0,0,36.8028243,3,-65
11,15,8,14.26666667,0.010141307,0.281395472,13.82908603,36.53484809,14,-55
11,15,9,14.53333333,0.010320739,0.631414172,35.87819801,36.17147165,24,-44
11,15,10,15.16666667,0.01075835,1.446336244,71.5172023,35.28043258,31,-31
11,15,11,15.98333333,0.011347181,2.217923518,101.5353578,34.07261687,36,-14
11,15,12,17.5,0.011880145,41.00434544,248.3543962,36.79332481,37,3
11,15,13,19.33333333,0.011496758,335.6040842,228.7418917,48.72503984,34,21
11,15,14,20.2,0.011993401,167.1686534,218.4772142,48.84343876,29,36
11,15,15,20.33333333,0.013161912,25.57513385,138.38139,40.22134606,20,49
11,15,16,20.88333333,0.014100836,293.5091358,79.29387492,35.77420769,10,59
11,15,17,18.71666667,0.01325804,0,0,31.65625088,-1,68
11,15,18,16.61666667,0.011703107,0,0,34.07972612,-12,76
11,15,19,16.1,0.011433619,0,0,33.89460765,-25,84
11,15,20,15.6,0.0090462,0,0,52.70884267,-37,87
11,15,21,15.85,0.006588126,0,0,78.96704683,-49,77
11,15,22,14.95,0.006108198,0,0,80.23380391,-61,63
11,15,23,14.3,0.007079802,0,0,66.43948377,-70,37
11,15,24,13.63333333,0.006092329,0,0,74.38244877,-73,-9
11,16,1,12.78333333,0.006776982,0,0,62.82265653,-67,-49
11,16,2,12.58333333,0.006322543,0,0,66.98966631,-57,-69
11,16,3,12.35,0.005776595,0,0,72.28442834,-45,-82
11,16,4,11.4,0.006265038,0,0,62.34961248,-33,-89
11,16,5,10.81666667,0.005862492,0,0,64.4352096,-20,-81
11,16,6,10.23333333,0.006104512,0,0,59.03761321,-8,-73
11,16,7,9.783333333,0.006375835,0,10.39834468,53.96362978,3,-65
11,16,8,12.98333333,0.006304855,469.0906295,74.26508506,68.99535551,14,-55
11,16,9,15.91666667,0.007297341,684.8826939,91.63953271,71.60069444,23,-44
11,16,10,18.28333333,0.008096719,717.8330146,113.9504956,74.56604962,31,-30
11,16,11,19.43333333,0.008850897,708.6851702,133.4537724,72.73027848,36,-14
11,16,12,20.08333333,0.008775334,827.3461836,110.2818214,76.60527103,37,3
11,16,13,20.76666667,0.009313959,5.688111676,157.9921824,74.8604861,34,20
11,16,14,21.41666667,0.010022369,106.2284821,216.9527887,71.60107573,28,36
11,16,15,21.18333333,0.010037045,73.30723233,155.4143083,70.32028819,20,48
11,16,16,20.03333333,0.009339775,5.55600436,51.76799422,71.04075211,10,59
11,16,17,19.16666667,0.008983363,0,0,70.18411796,-1,68
11,16,18,18.46666667,0.008593441,0,0,70.5557886,-13,76
11,16,19,18.1,0.009312923,0,0,61.97959699,-25,84
11,16,20,17.7,0.011131371,0,0,43.9690334,-37,88
11,16,21,17.08333333,0.010451293,0,0,46.89987788,-49,78
11,16,22,16.53333333,0.010086794,0,0,47.5298914,-61,63
11,16,23,16.38333333,0.009871382,0,0,48.75702452,-70,37
11,16,24,15.86666667,0.010574163,0,0,40.12390005,-74,-9
11,17,1,15.58333333,0.010717883,0,0,37.56082359,-68,-49
11,17,2,15.6,0.01027977,0,0,41.46123755,-57,-70
11,17,3,15.38333333,0.01002482,0,0,42.71979344,-45,-82
11,17,4,15.35,0.010224072,0,0,40.79326668,-33,-89
11,17,5,15.06666667,0.010253592,0,0,39.22116651,-20,-81
11,17,6,15.16666667,0.010211602,0,0,40.05482711,-8,-73
11,17,7,15.38333333,0.010246341,0,0,40.75085056,3,-65
11,17,8,16.15,0.009723321,10.17578004,70.13014129,49.00495224,14,-55
11,17,9,16.98333333,0.009158916,148.9991405,168.3366915,58.12283865,23,-44
11,17,10,18.55,0.00890868,518.624248,159.3474131,67.92934209,31,-30
11,17,11,20.1,0.00893303,467.7657305,196.9556679,75.18216424,35,-14
11,17,12,21.66666667,0.008541466,192.4582819,264.3468524,86.62955719,37,3
11,17,13,22.43333333,0.009127541,619.9191917,153.8730596,84.83821995,34,20
11,17,14,22.06666667,0.010266946,26.95505731,187.4726896,72.6451649,28,35
11,17,15,21.26666667,0.010409899,5.085149754,92.71572628,67.43138815,20,48
11,17,16,19.98333333,0.00960591,1.284863133,24.76998066,68.34692337,10,59
11,17,17,19.16666667,0.010247707,0,0,58.62584593,-1,68
11,17,18,18.51666667,0.010238511,0,0,55.58414975,-13,76
11,17,19,17.9,0.01049336,0,0,50.40191036,-25,84
11,17,20,17.21666667,0.011790394,0,0,36.18792908,-37,88
11,17,21,16.78333333,0.011586644,0,0,35.82527972,-49,78
11,17,22,16.63333333,0.011474701,0,0,36.05003353,-61,64
11,17,23,16.6,0.011449957,0,0,36.09967386,-71,38
11,17,24,16.23333333,0.011180916,0,0,36.6384229,-74,-9
11,18,1,15.76666667,0.011074334,0,0,35.36309653,-68,-49
11,18,2,15.35,0.010888096,0,0,35.01508967,-57,-70
11,18,3,14.81666667,0.010514499,0,0,35.77774072,-45,-82
11,18,4,14.41666667,0.01024189,0,0,36.33130502,-33,-89
11,18,5,14.18333333,0.010085811,0,0,36.64697838,-21,-81
11,18,6,14.3,0.010163582,0,0,36.48980628,-9,-73
11,18,7,14.36666667,0.010208264,0,9.15514888,36.39939707,3,-64
11,18,8,15.05,0.01056793,6.855840846,62.49996123,36.3891669,14,-55
11,18,9,15.85,0.009877782,210.5972384,163.4042246,46.20798216,23,-44
11,18,10,16.21666667,0.008600661,463.1681236,170.8676426,59.84114004,30,-30
11,18,11,17.35,0.008751677,375.5830489,218.6624457,63.71619285,35,-14
11,18,12,18.43333333,0.009647041,93.3624864,263.3124862,60.49611165,36,3
11,18,13,19.21666667,0.010139035,3.058456879,115.0105388,59.82996202,34,20
11,18,14,19.06666667,0.010602813,2.924315166,95.87272021,55.0339712,28,35
11,18,15,18.08333333,0.010880652,0.64505398,33.11602685,47.92698807,20,48
11,18,16,16.9,0.011061913,0,0,40.77459266,10,58
11,18,17,16.4,0.011421156,0,0,35.40194867,-1,67
11,18,18,16.26666667,0.011440421,0,0,34.61696503,-13,76
11,18,19,16.25,0.011310511,0,0,35.62571648,-25,83
11,18,20,16.16666667,0.011366346,0,0,34.76819542,-37,88
11,18,21,15.83333333,0.01112253,0,0,35.26505674,-49,79
11,18,22,15.26666667,0.010498596,0,0,37.99519701,-61,64
11,18,23,14.65,0.010188721,0,0,37.87411639,-71,38
11,18,24,14,0.00986345,0,0,37.8014832,-74,-9
11,19,1,13.7,0.009670057,0,0,38.18539414,-68,-50
11,19,2,13.48333333,0.009434756,0,0,39.35686221,-57,-70
11,19,3,13.23333333,0.009183759,0,0,40.55454962,-45,-83
11,19,4,12.53333333,0.008583246,0,0,43.11207744,-33,-88
11,19,5,11.8,0.007998973,0,0,45.59276408,-21,-80
11,19,6,11.35,0.007676903,0,0,46.86139655,-9,-73
11,19,7,11.45,0.007473525,0,0,49.40981216,3,-64
11,19,8,12.18333333,0.00740284,4.612619818,51.85770785,53.42305248,13,-55
11,19,9,13.38333333,0.007436889,22.3222937,139.2948636,58.4811003,23,-44
11,19,10,14.41666667,0.007443487,745.0201028,105.7106031,63.1291387,30,-30
11,19,11,15.58333333,0.006364537,913.4382978,98.54166667,80.23447379,35,-14
11,19,12,16.31666667,0.006556996,910.5115966,102.2039365,81.49276424,36,3
11,19,13,16.95,0.006587217,861.6006314,97.38526325,84.13073218,34,20
11,19,14,17.18333333,0.006686391,768.5309569,97.71640304,84.13304498,28,35
11,19,15,16.6,0.006796067,231.2913631,150.5193069,80.18114824,20,48
11,19,16,16.15,0.00671701,159.2797948,80.67843047,78.94098894,10,58
11,19,17,15.75,0.007556276,0,0,68.11835744,-1,67
11,19,18,15.45,0.007300387,0,0,69.39840543,-13,75
11,19,19,15.05,0.007327799,0,0,67.25788225,-25,83
11,19,20,14.06666667,0.006569717,0,0,70.94094199,-37,89
11,19,21,13.75,0.006336092,0,0,72.12075063,-49,79
11,19,22,13.75,0.006139211,0,0,74.37225252,-61,65
11,19,23,13.53333333,0.005664619,0,0,78.97093526,-71,39
11,19,24,13.5,0.006329644,0,0,71.05599415,-74,-9
11,20,1,13.41666667,0.006584172,0,0,67.81790255,-68,-50
11,20,2,12.7,0.00664761,0,0,63.87141731,-58,-71
11,20,3,12.31666667,0.006660065,0,0,62.00915449,-46,-83
11,20,4,11.3,0.006810428,0,0,55.81620743,-33,-88
11,20,5,11.05,0.0066146,0,0,56.863555,-21,-80
11,20,6,11.31666667,0.006733994,0,0,56.72803427,-9,-72
11,20,7,11.9,0.006477836,0,0,62.17165247,3,-64
11,20,8,12.16666667,0.006238738,4.777287717,51.84142888,66.0728087,13,-55
11,20,9,12.66666667,0.006632937,3.701774128,82.03190692,63.88364702,22,-44
11,20,10,12.96666667,0.006578701,1.806312061,76.92928563,65.8397857,30,-30
11,20,11,13.23333333,0.007172596,1.554903116,82.48986977,60.58649334,35,-14
11,20,12,13.63333333,0.006874508,2.424282957,106.9641876,65.61007768,36,3
11,20,13,13.83333333,0.006866343,1.492936129,79.75661951,66.61027841,33,20
11,20,14,13.78333333,0.007041567,2.059613204,79.61716369,64.48769113,28,35
11,20,15,14.03333333,0.007158175,7.054639484,103.2162571,64.38165657,20,48
11,20,16,14.11666667,0.007500934,13.21846573,61.62138564,61.15600738,10,58
11,20,17,13.96666667,0.007627906,0,0,59.15591566,-1,67
11,20,18,13.91666667,0.007403049,0,0,61.26309325,-13,75
11,20,19,13.93333333,0.007711284,0,0,58.14674087,-25,83
11,20,20,13.96666667,0.007728201,0,0,58.12570095,-37,89
11,20,21,13.91666667,0.007802831,0,0,57.13525629,-50,79
11,20,22,13.06666667,0.007660969,0,0,54.72367806,-61,65
11,20,23,11.9,0.006739757,0,0,59.26420559,-71,39
11,20,24,11.63333333,0.007050028,0,0,54.70418649,-75,-9
11,21,1,10.41666667,0.006338573,0,0,57.16331307,-69,-50
11,21,2,10.4,0.006726507,0,0,52.75760922,-58,-71
11,21,3,9.666666667,0.006475963,0,0,52.32635584,-46,-83
11,21,4,8.733333333,0.006077098,0,0,52.8189985,-33,-88
11,21,5,8.383333333,0.005726794,0,0,55.43089306,-21,-80
11,21,6,8.633333333,0.005895625,0,0,54.50664192,-9,-72
11,21,7,8.583333333,0.006224575,0,2.75,50.4724025,2,-64
11,21,8,11.26666667,0.006292983,494.9361914,65.98672327,61.43867347,13,-55
11,21,9,14.03333333,0.005353229,712.4712023,82.79544152,85.04662239,22,-43
11,21,10,17.28333333,0.005864768,829.286666,88.5419595,93.9771262,30,-30
11,21,11,18.95,0.006656504,639.4150696,147.0661532,92.88393759,34,-14
11,21,12,19.45,0.00602022,789.8865435,114.7859319,102.5138587,36,3
11,21,13,19.13333333,0.006317454,590.254507,158.0422146,97.56662707,33,20
11,21,14,18.96666667,0.006526093,77.9508859,206.3422899,94.41366624,28,35
11,21,15,18.76666667,0.006444203,95.06113975,152.0036533,94.37037007,19,47
11,21,16,17.78333333,0.006054693,43.86825724,73.10070258,94.1237678,10,58
11,21,17,16.95,0.006466204,0,0,85.48266215,-1,67
11,21,18,15.18333333,0.006633805,0,0,75.36521513,-13,75
11,21,19,13.88333333,0.006491174,0,0,70.98061235,-25,83
11,21,20,13.8,0.005764703,0,0,78.98799276,-37,89
11,21,21,13.3,0.005769165,0,0,76.66082989,-50,80
11,21,22,14.45,0.006118232,0,0,77.81635334,-61,66
11,21,23,14.38333333,0.005681823,0,0,82.64677808,-71,40
11,21,24,14.06666667,0.005766005,0,0,80.19018281,-75,-9
11,22,1,13.71666667,0.00592946,0,0,76.66031273,-69,-51
11,22,2,12.63333333,0.006160497,0,0,69.06736978,-58,-71
11,22,3,11.9,0.005345362,0,0,75.50038682,-46,-83
11,22,4,12,0.005293518,0,0,76.59102985,-34,-88
11,22,5,12.46666667,0.005460089,0,0,76.62841863,-21,-80
11,22,6,12.5,0.00565321,0,0,74.43459241,-9,-72
11,22,7,12.18333333,0.005801721,0,0,71.23797973,2,-64
11,22,8,12.23333333,0.005821029,2.065419817,32.94448627,71.23322043,13,-55
11,22,9,12.3,0.00566807,4.132316862,84.69024909,73.35725117,22,-43
11,22,10,12.91666667,0.005997526,25.80792169,185.2924512,72.23413775,29,-30
11,22,11,13.53333333,0.005955408,65.08185597,240.1533341,75.52161526,34,-14
11,22,12,13.5,0.00603914,20.58696025,216.282377,74.39299013,35,3
11,22,13,13.4,0.00580728,28.58980016,215.4157976,76.66172934,33,20
11,22,14,13.43333333,0.00630192,23.52999969,178.2792516,71.0680638,27,35
11,22,15,13.68333333,0.006406446,16.44345628,122.3878669,71.02121559,19,47
11,22,16,13.33333333,0.006452219,14.34251171,61.47074542,68.91474346,10,58
11,22,17,12.51666667,0.00629465,0,0,67.00674497,-1,67
11,22,18,12.2,0.006430535,0,0,64.04626227,-13,75
11,22,19,11.5,0.006137243,0,0,64.26033504,-25,82
11,22,20,10.68333333,0.005890524,0,0,63.51584946,-37,90
11,22,21,10.25,0.005799064,0,0,62.68940968,-50,80
11,22,22,10.1,0.005663382,0,0,63.65168408,-61,66
11,22,23,10.53333333,0.006070067,0,0,60.75619181,-71,40
11,22,24,10.96666667,0.006085676,0,0,62.48895285,-75,-9
11,23,1,10.95,0.006324497,0,0,59.67665332,-69,-51
11,23,2,11,0.006427967,0,0,58.72806135,-58,-71
11,23,3,10.88333333,0.006214704,0,0,60.63397354,-46,-83
11,23,4,10.88333333,0.006133198,0,0,61.57098183,-34,-88
11,23,5,11.03333333,0.006359988,0,0,59.6432117,-21,-80
11,23,6,11.13333333,0.006319889,0,0,60.54110037,-9,-72
11,23,7,11.16666667,0.006084839,0,0,63.38483516,2,-64
11,23,8,11.55,0.00624299,0.955926854,22.045864,63.26890337,13,-54
11,23,9,12.08333333,0.00629251,1.270372413,46.79019824,65.08593772,22,-43
11,23,10,12.93333333,0.006657657,2.032758958,79.62330137,64.81337297,29,-30
11,23,11,13.5,0.007397131,1.51048294,79.75193819,59.42688297,34,-14
11,23,12,13.58333333,0.007829125,0.534150049,49.70338197,55.34845649,35,3
11,23,13,13.41666667,0.008130895,0.4120562,41.44956513,51.55236858,33,19
11,23,14,12.9,0.008138524,0.646534921,44.15437006,49.13608772,27,34
11,23,15,12.28333333,0.007721771,0.387473704,24.87368439,50.56954137,19,47
11,23,16,12.06666667,0.007876815,0.290799286,11.06247598,48.01851453,9,57
11,23,17,11.85,0.007938369,0,0,46.4267285,-1,66
11,23,18,11.65,0.008005313,0,0,44.85975638,-13,74
11,23,19,11.66666667,0.008187014,0,0,43.11827448,-25,82
11,23,20,11.81666667,0.00826965,0,0,42.96878556,-37,90
11,23,21,12.01666667,0.008292525,0,0,43.63701484,-50,80
11,23,22,12.13333333,0.00835739,0,0,43.52058565,-62,66
11,23,23,12.15,0.008455961,0,0,42.62931366,-72,41
11,23,24,12.03333333,0.00847892,0,0,41.88261458,-75,-9
11,24,1,11.91666667,0.008500965,0,0,41.14577738,-69,-51
11,24,2,11.88333333,0.00848203,0,0,41.18136641,-58,-72
11,24,3,11.9,0.008491493,0,0,41.16358464,-46,-84
11,24,4,11.81666667,0.008531621,0,0,40.40053405,-34,-87
11,24,5,11.65,0.008436903,0,0,40.58061209,-22,-80
11,24,6,11.38333333,0.008287312,0,0,40.86342443,-10,-72
11,24,7,11.16666667,0.008167521,0,0,41.08841598,2,-64
11,24,8,11.1,0.008130975,18.41164874,68.8885725,41.15678274,12,-54
11,24,9,11.71666667,0.00804113,10.6249925,115.8679421,44.7974724,22,-43
11,24,10,12.76666667,0.00778838,268.537742,199.9801042,52.06361782,29,-30
11,24,11,14.1,0.006886678,622.3286128,148.7000043,67.60725384,34,-14
11,24,12,15.51666667,0.007442791,498.0855323,188.7910302,68.21383844,35,3
11,24,13,16.93333333,0.008034405,442.8752507,192.8499453,68.78561505,33,19
11,24,14,18.18333333,0.009230589,595.7369351,131.3241436,63.14380595,27,34
11,24,15,18.48333333,0.010216796,449.5147703,118.2213187,55.61664955,19,47
11,24,16,18.26666667,0.011008924,155.3027921,77.04678174,47.70676062,9,57
11,24,17,17.1,0.006650821,0,0,84.13261692,-2,66
11,24,18,15.23333333,0.005032191,0,0,94.60068194,-13,74
11,24,19,13.9,0.004119618,0,0,100.719943,-25,82
11,24,20,12.91666667,0.003492259,0,0,105.5002374,-38,90
11,24,21,12.33333333,0.003538272,0,0,102.1672691,-50,81
11,24,22,11.7,0.003563383,0,0,98.94974058,-62,67
11,24,23,11.21666667,0.00378112,0,0,93.53379336,-72,41
11,24,24,11.08333333,0.003829568,0,0,92.22902246,-76,-8
11,25,1,10.58333333,0.003862049,0,0,89.54324787,-69,-51
11,25,2,9.883333333,0.004062787,0,0,83.57271254,-58,-72
11,25,3,9.95,0.004461697,0,0,78.3183584,-46,-84
11,25,4,10.25,0.004552875,0,0,78.40243135,-34,-87
11,25,5,10.2,0.004305244,0,0,81.55832988,-22,-79
11,25,6,10.01666667,0.00425237,0,0,81.48765024,-10,-72
11,25,7,9.816666667,0.004346229,0,0,79.313318,2,-64
11,25,8,9.6,0.004655003,0.786122263,19.30450618,74.19215859,12,-54
11,25,9,9.533333333,0.004485857,4.114455909,81.9612804,76.17022964,21,-43
11,25,10,9.6,0.005027434,0.420407323,35.92105935,69.34078255,29,-30
11,25,11,8.316666667,0.00529004,0.811202441,57.90687429,60.46904571,33,-14
11,25,12,7.883333333,0.005533627,0.545717032,49.70018755,55.61185622,35,2
11,25,13,7.433333333,0.005751509,0.904771728,60.63928106,51.06528117,32,19
11,25,14,7.316666667,0.005577436,0.835874602,49.62894655,52.66004769,27,34
11,25,15,7.366666667,0.005404273,1.103634115,41.31136502,54.98741406,19,47
11,25,16,7.466666667,0.004989956,1.211397014,22.02369199,60.61821888,9,57
11,25,17,7.8,0.005105778,0,0,60.56577579,-2,66
11,25,18,7.516666667,0.004813104,0,0,63.12033717,-13,74
11,25,19,7.183333333,0.00495659,0,0,59.84033291,-25,82
11,25,20,6.35,0.005395299,0,0,50.7903005,-38,90
11,25,21,6.05,0.005518014,0,0,48.02494147,-50,81
11,25,22,6.016666667,0.005563661,0,0,47.33017785,-62,67
11,25,23,6.066666667,0.005524434,0,0,48.01678456,-72,42
11,25,24,6.083333333,0.005589604,0,0,47.29595315,-76,-8
11,26,1,6.016666667,0.005563661,0,0,47.33017785,-69,-52
11,26,2,5.933333333,0.005531384,0,0,47.3724606,-59,-72
11,26,3,5.95,0.005537826,0,0,47.36404828,-46,-84
11,26,4,6.166666667,0.005622184,0,0,47.25267329,-34,-87
11,26,5,6.433333333,0.005727583,0,0,47.11044033,-22,-79
11,26,6,6.7,0.005834743,0,0,46.96248603,-10,-72
11,26,7,7.016666667,0.005964319,0,0,46.77931225,1,-63
11,26,8,7.383333333,0.006053216,4.239638529,43.70163434,47.30223788,12,-54
11,26,9,7.883333333,0.006198958,3.145294273,71.18254772,47.75616596,21,-43
11,26,10,8.35,0.00633215,2.581094071,87.72972378,48.2405688,29,-30
11,26,11,9.383333333,0.00672151,20.89649806,202.9647317,48.36344091,33,-14
11,26,12,10.1,0.006436624,43.23679925,234.7019649,54.66449409,35,2
11,26,13,10.81666667,0.006836782,8.6333789,170.5207912,53.38704923,32,19
11,26,14,10.76666667,0.006327943,24.29248779,175.3867665,58.82697621,27,34
11,26,15,10.75,0.006644314,6.68988893,97.8608573,55.20732126,19,46
11,26,16,10.58333333,0.006490161,2.789832656,32.88141108,56.18864489,9,57
11,26,17,10.26666667,0.006587867,0,0,53.70450709,-2,66
11,26,18,10.23333333,0.006651202,0,0,52.85565865,-13,74
11,26,19,10.15,0.006769316,0,0,51.18900658,-25,81
11,26,20,10.1,0.007134172,0,0,47.02383105,-38,89
11,26,21,10.05,0.007187389,0,0,46.23785503,-50,81
11,26,22,9.8,0.007142614,0,0,45.62011428,-62,68
11,26,23,9.683333333,0.00708625,0,0,45.71263294,-72,43
11,26,24,8.666666667,0.006822731,0,0,44.14639562,-76,-8
11,27,1,8.366666667,0.006683881,0,0,44.37671088,-70,-52
11,27,2,8.216666667,0.006547193,0,0,45.24779686,-59,-72
11,27,3,8.3,0.006653371,0,0,44.42684796,-47,-84
11,27,4,7.65,0.006362353,0,0,44.89593169,-34,-87
11,27,5,7.166666667,0.006216803,0,0,44.49333428,-22,-79
11,27,6,6.083333333,0.005765898,0,0,45.17998161,-10,-72
11,27,7,4.8,0.005216038,0,0,46.54051711,1,-63
11,27,8,6.116666667,0.005661507,403.5143739,66.52793762,46.5689401,12,-54
11,27,9,9.666666667,0.004601288,771.356881,69.46389649,75.19896843,21,-43
11,27,10,11.85,0.003082373,880.6272948,79.2897724,107.2135284,28,-30
11,27,11,12.61666667,0.002158078,906.0455342,92.82308997,127.1680803,33,-15
11,27,12,13.23333333,0.001965499,904.6705751,96.91974621,133.8244688,34,2
11,27,13,13.76666667,0.001646547,888.2444721,91.43824301,143.1063624,32,19
11,27,14,14.33333333,0.002212636,870.9768114,78.63927448,133.9052023,27,34
11,27,15,14.35,0.002316091,633.672577,87.57944986,131.9991636,19,46
11,27,16,13.33333333,0.002640683,550.6141536,50.67850392,121.4159895,9,57
11,27,17,11.36666667,0.00273508,0,11.11111111,110.9246211,-2,66
11,27,18,9.4,0.002907931,0,0,99.30962054,-13,74
11,27,19,7.533333333,0.002817908,0,0,92.79531626,-25,81
11,27,20,6.433333333,0.002791011,0,0,88.59085257,-38,89
11,27,21,6.133333333,0.002908853,0,0,85.31757306,-50,82
11,27,22,4.733333333,0.002743971,0,0,82.30015313,-62,68
11,27,23,5.116666667,0.002764265,0,0,83.53875504,-72,43
11,27,24,4.016666667,0.002407484,0,0,85.38772648,-76,-8
11,28,1,3.75,0.002807525,0,0,77.15091117,-70,-52
11,28,2,3.616666667,0.003173467,0,0,70.51118991,-59,-73
11,28,3,3.416666667,0.003032012,0,0,72.00475955,-47,-84
11,28,4,3.266666667,0.00333498,0,0,66.50622083,-34,-87
11,28,5,3.15,0.003497468,0,0,63.50298484,-22,-79
11,28,6,2.533333333,0.003392336,0,0,62.62964451,-10,-71
11,28,7,2.666666667,0.003424839,0,0,62.66297339,1,-63
11,28,8,4.55,0.002865853,369.3793516,67.9301347,79.44592786,12,-54
11,28,9,7.833333333,0.003073566,694.5133761,80.03398275,89.78870706,21,-43
11,28,10,10.86666667,0.003451454,782.9365341,91.84641204,96.96701536,28,-30
11,28,11,12.53333333,0.003495217,823.3233994,99.27591643,103.7263151,33,-15
11,28,12,13.86666667,0.003127001,832.5260455,102.2516665,115.5905352,34,2
11,28,13,14.68333333,0.003608714,824.8211783,98.39328217,111.779693,32,19
11,28,14,15.15,0.002972083,825.9033425,83.52067497,124.0392866,27,33
11,28,15,15.2,0.003731598,660.8399825,82.92299076,112.3205875,19,46
11,28,16,14.5,0.005312819,339.5406988,65.55511875,87.68586913,9,56
11,28,17,12.56666667,0.004951452,0,0,83.46292812,-2,65
11,28,18,10.51666667,0.004635308,0,0,78.47274937,-13,73
11,28,19,9.266666667,0.003678996,0,0,86.48775271,-25,81
11,28,20,9.166666667,0.004086852,0,0,80.1063499,-38,89
11,28,21,8.2,0.003893877,0,0,78.70409168,-50,82
11,28,22,7.333333333,0.003987367,0,0,73.64365368,-62,69
11,28,23,6.966666667,0.003949879,0,0,72.62560554,-72,44
11,28,24,6.133333333,0.004021364,0,0,68.07821793,-76,-8
11,29,1,5.783333333,0.003867283,0,0,68.83760701,-70,-52
11,29,2,5.233333333,0.003556331,0,0,71.17938836,-59,-73
11,29,3,4.366666667,0.003294511,0,0,71.65601648,-47,-85
11,29,4,4.366666667,0.003449797,0,0,69.22407429,-35,-87
11,29,5,3.35,0.003258445,0,0,68.05846644,-22,-79
